The Other Guys,"Action, Comedy, Crime","Two mismatched New York City detectives seize an opportunity to step up like the city's top cops whom they idolize -- only things don't quite go as planned.","Adam McKay","Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes",2010,0,6.7,199900,10,11.0
Love & Other Drugs,"Comedy, Drama, Romance","A young woman suffering from Parkinson's befriends a drug rep working for Pfizer in 1990s Pittsburgh.","Edward Zwick","Jake Gyllenhaal, Anne Hathaway, Judy Greer, Oliver Platt",2010,0,6.7,151519,10,11.0
Prince of Persia: The Sands of Time,"Action, Adventure, Fantasy","A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.","Mike Newell","Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",2010,0,6.6,233148,10,11.0
Life as We Know It,"Comedy, Drama, Romance","Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.","Greg Berlanti","Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett",2010,0,6.6,101301,10,11.0
Alice in Wonderland,"Adventure, Family, Fantasy","Nineteen-year-old Alice returns to the magical world from her childhood adventure","Tim Burton","Mia Wasikowska, Johnny Depp, Helena Bonham Carter, Anne Hathaway",2010,0,6.5,324898,10,11.0
The Expendables,"Action, Adventure, Thriller","A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.","Sylvester Stallone","Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",2010,0,6.5,283282,10,11.0
Faster,"Action, Crime, Drama","An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.","George Tillman Jr.","Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez",2010,0,6.5,83788,10,11.0
Stake Land,"Drama, Horror, Sci-Fi","Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned ... See full summary »","Jim Mickle","Connor Paolo, Nick Damici, Kelly McGillis, Gregory Jones",2010,0,6.5,36091,10,11.0
Salt,"Action, Crime, Mystery","A CIA agent goes on the run after a defector accuses her of being a Russian spy.","Phillip Noyce","Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",2010,0,6.4,255813,10,11.0
Predators,"Action, Adventure, Sci-Fi","A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.","Nimród Antal","Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga",2010,0,6.4,179450,10,11.0
She's Out of My League,"Comedy, Romance","An average Joe meets the perfect woman","Jim Field Smith","Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",2010,0,6.4,105619,10,11.0
Centurion,"Action, Adventure, Drama","A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.","Neil Marshall","Michael Fassbender, Dominic West, Olga Kurylenko, Andreas Wisniewski",2010,0,6.4,67801,10,11.0
I Spit on Your Grave,"Crime, Horror, Thriller","A writer who is brutalized during her cabin retreat seeks revenge on her attackers","Steven R. Monroe","Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese",2010,0,6.3,60133,10,11.0
All Good Things,"Crime, Drama, Mystery","Mr. David Marks was suspected but never tried for killing his wife Katie who disappeared in 1982","Andrew Jarecki","Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe",2010,0,6.3,44158,10,11.0
The Karate Kid,"Action, Drama, Family","Work causes a single mother to move to China with her young son; in his new home","Harald Zwart","Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han",2010,0,6.2,127983,10,11.0
Diary of a Wimpy Kid,"Comedy, Family","The adventures of a teenager who is fresh out of elementary and transitions to middle school","Thor Freudenthal","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",2010,0,6.2,34184,10,11.0
