Never Back Down,"Action, Drama, Sport","A frustrated and conflicted teenager arrives at a new high school to discover an underground fight club and meet a classmate who begins to coerce him into fighting.","Jeff Wadlow","Sean Faris, Djimon Hounsou, Amber Heard, Cam Gigandet",2008,0,6.6,84083,10,11.0
Hancock,"Action, Crime, Drama","Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.","Peter Berg","Will Smith, Charlize Theron, Jason Bateman, Jae Head",2008,0,6.4,366138,10,11.0
Death Race,"Action, Sci-Fi, Thriller","Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.","Paul W.S. Anderson","Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane",2008,0,6.4,173731,10,11.0
Mamma Mia!,"Comedy, Family, Musical","The story of a bride-to-be trying to find her real father told using hit songs by the popular '70s group ABBA.","Phyllida Lloyd","Meryl Streep, Pierce Brosnan, Amanda Seyfried, Stellan Skarsgård",2008,0,6.4,153481,10,11.0
Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure, Fantasy","Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.","Steven Spielberg","Harrison Ford, Cate Blanchett, Shia LaBeouf, Karen Allen",2008,0,6.2,351361,10,11.0
The Strangers,"Horror, Mystery, Thriller","A young couple staying in an isolated vacation home are terrorized by three unknown assailants.","Bryan Bertino","Scott Speedman, Liv Tyler, Gemma Ward, Alex Fisher",2008,0,6.2,96718,10,11.0
Step Up 2: The Streets,"Drama, Music, Romance","Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.","Jon M. Chu","Robert Hoffman, Briana Evigan, Cassie Ventura, Adam G. Sevani",2008,0,6.2,70699,10,11.0
Jumper,"Action, Adventure, Sci-Fi","A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.","Doug Liman","Hayden Christensen, Samuel L. Jackson, Jamie Bell, Rachel Bilson",2008,0,6.1,252503,10,11.0
The Midnight Meat Train,"Horror, Mystery","A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters","Ryûhei Kitamura","Vinnie Jones, Bradley Cooper, Leslie Bibb, Brooke Shields",2008,0,6.1,50255,10,11.0
Fool's Gold,"Action, Adventure, Comedy","A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.","Andy Tennant","Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",2008,0,5.7,62719,10,11.0
You Don't Mess with the Zohan,"Action, Comedy","An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.","Dennis Dugan","Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson",2008,0,5.5,163144,10,11.0
Sex and the City,"Comedy, Drama, Romance","A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.","Michael Patrick King","Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis",2008,0,5.5,102547,10,11.0
The House Bunny,"Comedy, Romance","After Playboy bunny Shelley is kicked out of the playboy mansion","Fred Wolf","Anna Faris, Colin Hanks, Emma Stone, Kat Dennings",2008,0,5.5,67033,10,11.0
Twilight,"Drama, Fantasy, Romance","A teenage girl risks everything when she falls in love with a vampire.","Catherine Hardwicke","Kristen Stewart, Robert Pattinson, Billy Burke, Sarah Clarke",2008,0,5.2,361449,10,11.0
The Mummy: Tomb of the Dragon Emperor,"Action, Adventure, Fantasy","In the Far East","Rob Cohen","Brendan Fraser, Jet Li, Maria Bello, Michelle Yeoh",2008,0,5.2,124554,10,11.0
