The Lego Movie,"Animation, Action, Adventure","An ordinary Lego construction worker","Phil Lord","Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett",2014,0,7.8,266508,10,11.0
Kingsman: The Secret Service,"Action, Adventure, Comedy","A spy organization recruits an unrefined","Matthew Vaughn","Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",2014,0,7.7,440209,10,11.0
Ex Machina,"Drama, Mystery, Sci-Fi","A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a breath-taking humanoid A.I.","Alex Garland","Alicia Vikander, Domhnall Gleeson, Oscar Isaac, Sonoya Mizuno",2014,0,7.7,339797,10,11.0
The Theory of Everything,"Biography, Drama, Romance","A look at the relationship between the famous physicist Stephen Hawking and his wife.","James Marsh","Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",2014,0,7.7,299718,10,11.0
Dawn of the Planet of the Apes,"Action, Adventure, Drama","A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.","Matt Reeves","Gary Oldman, Keri Russell, Andy Serkis, Kodi Smit-McPhee",2014,0,7.6,337777,10,11.0
Fury,"Action, Drama, War","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April","David Ayer","Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña",2014,0,7.6,332234,10,11.0
What We Do in the Shadows,"Comedy, Fantasy, Horror","A documentary team films the lives of a group of vampires for a few months. The vampires share a house in Wellington","Jemaine Clement","Jemaine Clement, Taika Waititi, Cori Gonzalez-Macuer, Jonny Brugh",2014,0,7.6,84016,10,11.0
Predestination,"Drama, Mystery, Sci-Fi","For his final assignment","Michael Spierig","Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West",2014,0,7.5,187760,10,11.0
Selma,"Biography, Drama, History","A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery","Ava DuVernay","David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint",2014,0,7.5,67637,10,11.0
The Hobbit: The Battle of the Five Armies,"Adventure, Fantasy","Bilbo and Company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.","Peter Jackson","Ian McKellen, Martin Freeman, Richard Armitage, Cate Blanchett",2014,0,7.4,385598,10,11.0
The Judge,"Crime, Drama","Big-city lawyer Hank Palmer returns to his childhood home where his father","David Dobkin","Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton",2014,0,7.4,146812,10,11.0
American Sniper,"Action, Biography, Drama","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty","Clint Eastwood","Bradley Cooper, Sienna Miller, Kyle Gallner, Cole Konis",2014,0,7.3,353305,10,11.0
Chef,"Comedy, Drama","A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise","Jon Favreau","Jon Favreau, Robert Downey Jr., Scarlett Johansson, Dustin Hoffman",2014,0,7.3,151970,10,11.0
I Origins,"Drama, Romance, Sci-Fi","A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.","Mike Cahill","Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling",2014,0,7.3,86271,10,11.0
The Book of Life,"Animation, Adventure, Comedy","Manolo","Jorge R. Gutiérrez","Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",2014,0,7.3,50388,10,11.0
John Wick,"Action, Crime, Thriller","An ex-hitman comes out of retirement to track down the gangsters that took everything from him.","Chad Stahelski","Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe",2014,0,7.2,321933,10,11.0
The Equalizer,"Action, Crime, Thriller","A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new","Antoine Fuqua","Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour",2014,0,7.2,249425,10,11.0
Unbroken,"Biography, Drama, Sport","After a near-fatal plane crash in WWII","Angelina Jolie","Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund",2014,0,7.2,114006,10,11.0
"Love, Rosie","Comedy, Romance","Rosie and Alex have been best friends since they were 5","Christian Ditter","Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone",2014,0,7.2,80415,10,11.0
22 Jump Street,"Action, Comedy, Crime","After making their way through high school (twice)","Phil Lord","Channing Tatum, Jonah Hill, Ice Cube, Nick Offerman",2014,0,7.1,280110,10,11.0
The Drop,"Crime, Drama, Mystery","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends","Michaël R. Roskam","Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts",2014,0,7.1,116118,10,11.0
Wild,"Adventure, Biography, Drama","A chronicle of one woman's 1","Jean-Marc Vallée","Reese Witherspoon, Laura Dern, Gaby Hoffmann, Michiel Huisman",2014,0,7.1,95553,10,11.0
Maleficent,"Action, Adventure, Family","A vengeful fairy is driven to curse an infant princess","Robert Stromberg","Angelina Jolie, Elle Fanning, Sharlto Copley, Lesley Manville",2014,0,7.0,268877,10,11.0
It Follows,"Horror, Mystery","A young woman is followed by an unknown supernatural force after a sexual encounter.","David Robert Mitchell","Maika Monroe, Keir Gilchrist, Olivia Luccardi, Lili Sepe",2014,0,6.9,136399,10,11.0
Before We Go,"Comedy, Drama, Romance","Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.","Chris Evans","Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum",2014,0,6.9,31370,10,11.0
Suite Française,"Drama, Romance, War","During the early years of Nazi occupation of France in World War II","Saul Dibb","Michelle Williams, Kristin Scott Thomas, Margot Robbie, Eric Godon",2014,0,6.9,13711,10,11.0
The Maze Runner,"Action, Mystery, Sci-Fi","Thomas is deposited in a community of boys after his memory is erased","Wes Ball","Dylan O'Brien, Kaya Scodelario, Will Poulter, Thomas Brodie-Sangster",2014,0,6.8,335531,10,11.0
The Babadook,"Drama, Horror","A single mother","Jennifer Kent","Essie Davis, Noah Wiseman, Daniel Henshall, Hayley McElhinney",2014,0,6.8,132580,10,11.0
If I Stay,"Drama, Fantasy, Music","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience","R.J. Cutler","Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",2014,0,6.8,92170,10,11.0
Divergent,"Adventure, Mystery, Sci-Fi","In a world divided by factions based on virtues","Neil Burger","Shailene Woodley, Theo James, Kate Winslet, Jai Courtney",2014,0,6.7,362093,10,11.0
The Amazing Spider-Man 2,"Action, Adventure, Sci-Fi","When New York is put under siege by Oscorp","Marc Webb","Andrew Garfield, Emma Stone, Jamie Foxx, Paul Giamatti",2014,0,6.7,342183,10,11.0
