Perfume: The Story of a Murderer,"Crime, Drama, Fantasy","Jean-Baptiste Grenouille","Tom Tykwer","Ben Whishaw, Dustin Hoffman, Alan Rickman, Francesc Albiol",2006,0,7.5,199387,10,11.0
Pirates of the Caribbean: Dead Man's Chest,"Action, Adventure, Fantasy","Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service","Gore Verbinski","Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport",2006,0,7.3,552027,10,11.0
The Fountain,"Drama, Sci-Fi","As a modern-day scientist","Darren Aronofsky","Hugh Jackman, Rachel Weisz, Sean Patrick Thomas, Ellen Burstyn",2006,0,7.3,199193,10,11.0
Rescue Dawn,"Adventure, Biography, Drama","A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.","Werner Herzog","Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier",2006,0,7.3,87887,10,11.0
Rocky Balboa,"Drama, Sport","Thirty years after the ring of the first bell","Sylvester Stallone","Sylvester Stallone, Antonio Tarver, Milo Ventimiglia, Burt Young",2006,0,7.2,171356,10,11.0
Cars,"Animation, Adventure, Comedy","A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs","John Lasseter","Owen Wilson, Bonnie Hunt, Paul Newman, Larry the Cable Guy",2006,0,7.1,283445,10,11.0
Deja Vu,"Action, Sci-Fi, Thriller","After a ferry is bombed in New Orleans","Tony Scott","Denzel Washington, Paula Patton, Jim Caviezel, Val Kilmer",2006,0,7.0,253858,10,11.0
The Host,"Comedy, Drama, Horror","A monster emerges from Seoul's Han River and focuses its attention on attacking people. One victim's loving family does what it can to rescue her from its clutches.","Bong Joon Ho","Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae",2006,0,7.0,73491,10,11.0
Inland Empire,"Drama, Mystery, Thriller","As an actress starts to adopt the persona of her character in a film","David Lynch","Laura Dern, Jeremy Irons, Justin Theroux, Karolina Gruszka",2006,0,7.0,44227,10,11.0
Mission: Impossible III,"Action, Adventure, Thriller","Agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fianceé in response .","J.J. Abrams","Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman",2006,0,6.9,270429,10,11.0
A Good Year,"Comedy, Drama, Romance","A British investment broker inherits his uncle's chateau and vineyard in Provence","Ridley Scott","Russell Crowe, Abbie Cornish, Albert Finney, Marion Cotillard",2006,0,6.9,74674,10,11.0
The Devil Wears Prada,"Comedy, Drama","A smart but sensible new graduate lands a job as an assistant to Miranda Priestly","David Frankel","Anne Hathaway, Meryl Streep, Adrian Grenier, Emily Blunt",2006,0,6.8,302268,10,11.0
X-Men: The Last Stand,"Action, Adventure, Fantasy","When a cure is found to treat mutations","Brett Ratner","Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen",2006,0,6.7,406540,10,11.0
The Da Vinci Code,"Mystery, Thriller","A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.","Ron Howard","Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen",2006,0,6.6,338280,10,11.0
Silent Hill,"Adventure, Horror, Mystery","A woman","Christophe Gans","Radha Mitchell, Laurie Holden, Sean Bean, Deborah Kara Unger",2006,0,6.6,184152,10,11.0
Talladega Nights: The Ballad of Ricky Bobby,"Action, Comedy, Sport","#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate","Adam McKay","Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole",2006,0,6.6,137502,10,11.0
Idiocracy,"Adventure, Comedy, Sci-Fi","Private Joe Bauers","Mike Judge","Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews",2006,0,6.6,115355,10,11.0
Happy Feet,"Animation, Comedy, Family","Into the world of the Emperor Penguins","George Miller","Elijah Wood, Brittany Murphy, Hugh Jackman, Robin Williams",2006,0,6.5,141141,10,11.0
Step Up,"Crime, Drama, Music","Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school","Anne Fletcher","Channing Tatum, Jenna Dewan Tatum, Damaine Radcliff, De'Shawn Washington",2006,0,6.5,95960,10,11.0
Slither,"Comedy, Horror, Sci-Fi","A small town is taken over by an alien plague","James Gunn","Nathan Fillion, Elizabeth Banks, Michael Rooker, Don Thompson",2006,0,6.5,64351,10,11.0
The Hills Have Eyes,"Horror","A suburban American family is being stalked by a group of psychotic people who live in the desert","Alexandre Aja","Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin",2006,0,6.4,136642,10,11.0
She's the Man,"Comedy, Romance, Sport","When her brother decides to ditch for a couple weeks","Andy Fickman","Amanda Bynes, Laura Ramsey, Channing Tatum, Vinnie Jones",2006,0,6.4,122864,10,11.0
Marie Antoinette,"Biography, Drama, History","The retelling of France's iconic but ill-fated queen","Sofia Coppola","Kirsten Dunst, Jason Schwartzman, Rip Torn, Judy Davis",2006,0,6.4,83941,10,11.0
Superman Returns,"Action, Adventure, Sci-Fi","Superman reappears after a long absence","Bryan Singer","Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden",2006,0,6.1,246797,10,11.0
The Fast and the Furious: Tokyo Drift,"Action, Crime, Thriller","A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.","Justin Lin","Lucas Black, Zachery Ty Bryan, Shad Moss, Damien Marzette",2006,0,6.0,193479,10,11.0
The Break-Up,"Comedy, Drama, Romance","In a bid to keep their luxurious condo from their significant other","Peyton Reed","Jennifer Aniston, Vince Vaughn, Jon Favreau, Joey Lauren Adams",2006,0,5.8,106381,10,11.0
Snakes on a Plane,"Action, Adventure, Crime","An FBI agent takes on a plane full of deadly and venomous snakes","David R. Ellis","Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard",2006,0,5.6,118905,10,11.0
Lady in the Water,"Drama, Fantasy, Mystery","Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home","M. Night Shyamalan","Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban",2006,0,5.6,82701,10,11.0
