Rogue One,"Action, Adventure, Sci-Fi","The Rebel Alliance makes a risky move to steal the plans for the Death Star","Gareth Edwards","Felicity Jones, Diego Luna, Alan Tudyk, Donnie Yen",2016,0,7.9,323118,10,11.0
Manchester by the Sea,"Drama","A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.","Kenneth Lonergan","Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges",2016,0,7.9,134213,10,11.0
Captain Fantastic,"Comedy, Drama","In the forests of the Pacific Northwest","Matt Ross","Viggo Mortensen, George MacKay, Samantha Isler, Annalise Basso",2016,0,7.9,105081,10,11.0
Kubo and the Two Strings,"Animation, Adventure, Family","A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.","Travis Knight","Charlize Theron, Art Parkinson, Matthew McConaughey, Ralph Fiennes",2016,0,7.9,72778,10,11.0
Hunt for the Wilderpeople,"Adventure, Comedy, Drama","A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.","Taika Waititi","Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House",2016,0,7.9,52331,10,11.0
"I, Daniel Blake","Drama","After having suffered a heart-attack","Ken Loach","Dave Johns, Hayley Squires, Sharon Percy, Briana Shann",2016,0,7.9,22941,10,11.0
Contratiempo,"Crime, Mystery, Thriller","A young businessman faces a lawyer trying to prove his innocence by the assassination of his lover.","Oriol Paulo","Mario Casas, Ana Wagener, José Coronado, Bárbara Lennie",2016,0,7.9,7204,10,11.0
Hidden Figures,"Biography, Drama, History","The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.","Theodore Melfi","Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner",2016,0,7.8,93103,10,11.0
Dear Zindagi,"Drama, Romance","Kaira is a budding cinematographer in search of a perfect life. Her encounter with Jug","Gauri Shinde","Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley",2016,0,7.8,23540,10,11.0
Ma vie de Courgette,"Animation, Comedy, Drama","After losing his mother","Claude Barras","Gaspard Schlatter, Sixtine Murat, Paulin Jaccoud, Michel Vuillermoz",2016,0,7.8,4370,10,11.0
Maudie,"Biography, Drama, Romance","An arthritic Nova Scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community.","Aisling Walsh","Ethan Hawke, Sally Hawkins, Kari Matchett, Zachary Bennett",2016,0,7.8,346,10,11.0
Moana,"Animation, Adventure, Comedy","In Ancient Polynesia","Ron Clements","Auli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison",2016,0,7.7,118151,10,11.0
Hell or High Water,"Crime, Drama, Thriller","A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.","David Mackenzie","Chris Pine, Ben Foster, Jeff Bridges, Gil Birmingham",2016,0,7.7,115546,10,11.0
Perfetti sconosciuti,"Comedy, Drama","Seven long-time friends get together for a dinner. When they decide to share with each other the content of every text message","Paolo Genovese","Giuseppe Battiston, Anna Foglietta, Marco Giallini, Edoardo Leo",2016,0,7.7,17584,10,11.0
Mr. Church,"Comedy, Drama","""Mr. Church"" tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever.","Bruce Beresford","Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel",2016,0,7.7,16163,10,11.0
The Exception,"Drama","A German soldier tries to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm in Holland during the onset of World War II","David Leveaux","Lily James, Jai Courtney, Christopher Plummer, Loïs van Wijk",2016,0,7.7,96,10,11.0
Doctor Strange,"Action, Adventure, Fantasy","While on a journey of physical and spiritual healing","Scott Derrickson","Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong",2016,0,7.6,293732,10,11.0
Toni Erdmann,"Comedy, Drama","A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.","Maren Ade","Sandra Hüller, Peter Simonischek, Michael Wittenborn, Thomas Loibl",2016,0,7.6,24387,10,11.0
La tortue rouge,"Animation, Fantasy","A man is shipwrecked on a deserted island and encounters a red turtle","Michael Dudok de Wit","Emmanuel Garijo, Tom Hudson, Baptiste Goy, Axel Devillers",2016,0,7.6,11482,10,11.0
Fantastic Beasts and Where to Find Them,"Adventure, Family, Fantasy","The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.","David Yates","Eddie Redmayne, Katherine Waterston, Alison Sudol, Dan Fogler",2016,0,7.5,232072,10,11.0
The Jungle Book,"Adventure, Drama, Family","After a threat from the tiger Shere Khan forces him to flee the jungle","Jon Favreau","Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",2016,0,7.5,198243,10,11.0
Sully,"Biography, Drama","The story of Chesley Sullenberger","Clint Eastwood","Tom Hanks, Aaron Eckhart, Laura Linney, Valerie Mahaffey",2016,0,7.5,137608,10,11.0
Moonlight,"Drama","A chronicle of the childhood","Barry Jenkins","Mahershala Ali, Shariff Earp, Duan Sanderson, Alex R. Hibbert",2016,0,7.5,135095,10,11.0
Nocturnal Animals,"Drama, Thriller","A wealthy art gallery owner is haunted by her ex-husband's novel","Tom Ford","Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson",2016,0,7.5,126030,10,11.0
Busanhaeng,"Action, Drama, Horror","While a zombie virus breaks out in South Korea","Sang-ho Yeon","Yoo Gong, Soo-an Kim, Yu-mi Jung, Dong-seok Ma",2016,0,7.5,58782,10,11.0
A Monster Calls,"Drama, Fantasy","A boy seeks the help of a tree monster to cope with his single mother's terminal illness.","J.A. Bayona","Lewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell",2016,0,7.5,39134,10,11.0
Paterson,"Comedy, Drama, Romance","A quiet observation of the triumphs and defeats of daily life","Jim Jarmusch","Adam Driver, Golshifteh Farahani, Nellie, Rizwan Manji",2016,0,7.5,26089,10,11.0
Goksung,"Drama, Fantasy, Horror","A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.","Hong-jin Na","Jun Kunimura, Jung-min Hwang, Do-won Kwak, Woo-hee Chun",2016,0,7.5,17962,10,11.0
Bacalaureat,"Crime, Drama","A film about compromises and the implications of the parent's role.","Cristian Mungiu","Adrian Titieni, Maria-Victoria Dragus, Lia Bugnar, Malina Manovici",2016,0,7.5,5531,10,11.0
Raw (II),"Drama, Horror","When a young vegetarian undergoes a carnivorous hazing ritual at vet school","Julia Ducournau","Garance Marillier, Ella Rumpf, Rabah Nait Oufella, Laurent Lucas",2016,0,7.5,5435,10,11.0
Frantz,"Drama, History, War","In the aftermath of WWI","François Ozon","Pierre Niney, Paula Beer, Ernst Stötzner, Marie Gruber",2016,0,7.5,4304,10,11.0
Wakefield,"Drama","A man's nervous breakdown causes him to leave his wife and live in his attic for several months.","Robin Swicord","Bryan Cranston, Jennifer Garner, Beverly D'Angelo, Jason O'Mara",2016,0,7.5,291,10,11.0
The Nice Guys,"Action, Comedy, Crime","In 1970s Los Angeles","Shane Black","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer",2016,0,7.4,175067,10,11.0
The Accountant,"Action, Crime, Drama","As a math savant uncooks the books for a new client","Gavin O'Connor","Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal",2016,0,7.4,162122,10,11.0
Finding Dory,"Animation, Adventure, Comedy","The friendly but forgetful blue tang fish","Andrew Stanton","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson",2016,0,7.4,157026,10,11.0
The Conjuring 2,"Horror, Mystery, Thriller","Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by a malicious spirit.","James Wan","Vera Farmiga, Patrick Wilson, Madison Wolfe, Frances O'Connor",2016,0,7.4,137203,10,11.0
