Captain America: The First Avenger,"Action, Adventure, Sci-Fi","Steve Rogers","Joe Johnston","Chris Evans, Hugo Weaving, Samuel L. Jackson, Hayley Atwell",2011,0,6.9,547368,10,11.0
Horrible Bosses,"Comedy, Crime","Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.","Seth Gordon","Jason Bateman, Charlie Day, Jason Sudeikis, Steve Wiebe",2011,0,6.9,368556,10,11.0
Unknown,"Action, Mystery, Thriller","A man awakens from a coma","Jaume Collet-Serra","Liam Neeson, Diane Kruger, January Jones, Aidan Quinn",2011,0,6.9,218679,10,11.0
Rio,"Animation, Adventure, Comedy","When Blu","Carlos Saldanha","Jesse Eisenberg, Anne Hathaway, George Lopez, Karen Disher",2011,0,6.9,173919,10,11.0
Bridesmaids,"Comedy, Romance","Competition between the maid of honor and a bridesmaid","Paul Feig","Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews",2011,0,6.8,227912,10,11.0
Hanna,"Action, Drama, Thriller","A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe","Joe Wright","Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps",2011,0,6.8,164208,10,11.0
The Tree of Life,"Drama, Fantasy","The story of a family in Waco","Terrence Malick","Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",2011,0,6.8,143517,10,11.0
Pirates of the Caribbean: On Stranger Tides,"Action, Adventure, Fantasy","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth","Rob Marshall","Johnny Depp, Penélope Cruz, Ian McShane, Geoffrey Rush",2011,0,6.7,395025,10,11.0
In Time,"Action, Sci-Fi, Thriller","In a future where people stop aging at 25","Andrew Niccol","Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde",2011,0,6.7,319025,10,11.0
Friends with Benefits,"Comedy, Romance","A young man and woman decide to take their friendship to the next level without becoming a couple","Will Gluck","Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman",2011,0,6.6,286543,10,11.0
Contagion,"Drama, Thriller","Healthcare professionals","Steven Soderbergh","Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow",2011,0,6.6,187004,10,11.0
Diary of a Wimpy Kid: Rodrick Rules,"Comedy, Family","Back in middle school after summer vacation","David Bowers","Zachary Gordon, Devon Bostick, Robert Capron, Rachael Harris",2011,0,6.6,20194,10,11.0
Just Go with It,"Comedy, Romance","On a weekend trip to Hawaii","Dennis Dugan","Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman",2011,0,6.4,182069,10,11.0
Transformers: Dark of the Moon,"Action, Adventure, Sci-Fi","The Autobots learn of a Cybertronian spacecraft hidden on the moon","Michael Bay","Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson, Josh Duhamel",2011,0,6.3,338369,10,11.0
Take Me Home Tonight,"Comedy, Drama, Romance","Four years after graduation","Michael Dowse","Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer",2011,0,6.3,45419,10,11.0
No Strings Attached,"Comedy, Romance","A guy and girl try to keep their relationship strictly physical","Ivan Reitman","Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes",2011,0,6.2,178243,10,11.0
Cars 2,"Animation, Adventure, Comedy","Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.","John Lasseter","Owen Wilson, Larry the Cable Guy, Michael Caine, Emily Mortimer",2011,0,6.2,110490,10,11.0
Scream 4,"Horror, Mystery","Ten years have passed","Wes Craven","Neve Campbell, Courteney Cox, David Arquette, Lucy Hale",2011,0,6.2,108544,10,11.0
Sucker Punch,"Action, Fantasy","A young girl is institutionalized by her abusive stepfather","Zack Snyder","Emily Browning, Vanessa Hudgens, Abbie Cornish, Jena Malone",2011,0,6.1,204874,10,11.0
