Sicario,"Action, Crime, Drama","An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.","Denis Villeneuve","Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal",2015,0,7.6,243230,10,11.0
Bridge of Spies,"Drama, History, Thriller","During the Cold War","Steven Spielberg","Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan",2015,0,7.6,217938,10,11.0
Creed,"Drama, Sport","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson","Ryan Coogler","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",2015,0,7.6,175673,10,11.0
Brooklyn,"Drama, Romance","An Irish immigrant lands in 1950s Brooklyn","John Crowley","Saoirse Ronan, Emory Cohen, Domhnall Gleeson, Jim Broadbent",2015,0,7.5,94977,10,11.0
Avengers: Age of Ultron,"Action, Adventure, Sci-Fi","When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron","Joss Whedon","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth",2015,0,7.4,516895,10,11.0
Mission: Impossible - Rogue Nation,"Action, Adventure, Thriller","Ethan and team take on their most impossible mission yet","Christopher McQuarrie","Tom Cruise, Rebecca Ferguson, Jeremy Renner, Simon Pegg",2015,0,7.4,257472,10,11.0
Southpaw,"Drama, Sport","Boxer Billy Hope turns to trainer Tick Wills to help him get his life back on track after losing his wife in a tragic accident and his daughter to child protection services.","Antoine Fuqua","Jake Gyllenhaal, Rachel McAdams, Oona Laurence, Forest Whitaker",2015,0,7.4,169083,10,11.0
Ant-Man,"Action, Adventure, Comedy","Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength","Peyton Reed","Paul Rudd, Michael Douglas, Corey Stoll, Evangeline Lilly",2015,0,7.3,368912,10,11.0
The Man from U.N.C.L.E.,"Action, Adventure, Comedy","In the early 1960s","Guy Ritchie","Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki",2015,0,7.3,202973,10,11.0
The Walk,"Adventure, Biography, Crime","In 1974","Robert Zemeckis","Joseph Gordon-Levitt, Charlotte Le Bon, Guillaume Baillargeon, Émilie Leclerc",2015,0,7.3,92378,10,11.0
Dope,"Comedy, Crime, Drama","Life changes for Malcolm","Rick Famuyiwa","Shameik Moore, Tony Revolori, Kiersey Clemons, Kimberly Elise",2015,0,7.3,66400,10,11.0
Eye in the Sky,"Drama, Thriller, War","Col. Katherine Powell","Gavin Hood","Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi",2015,0,7.3,57826,10,11.0
Youth,"Comedy, Drama, Music","A retired orchestra conductor is on holiday with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.","Paolo Sorrentino","Michael Caine, Harvey Keitel, Rachel Weisz, Jane Fonda",2015,0,7.3,52636,10,11.0
Woman in Gold,"Biography, Drama, History","Maria Altmann","Simon Curtis","Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes",2015,0,7.3,39723,10,11.0
Furious Seven,"Action, Crime, Thriller","Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.","James Wan","Vin Diesel, Paul Walker, Dwayne Johnson, Jason Statham",2015,0,7.2,301249,10,11.0
Steve Jobs,"Biography, Drama","Steve Jobs takes us behind the scenes of the digital revolution","Danny Boyle","Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels",2015,0,7.2,116112,10,11.0
The Age of Adaline,"Drama, Fantasy, Romance","A young woman","Lee Toland Krieger","Blake Lively, Michiel Huisman, Harrison Ford, Kathy Baker",2015,0,7.2,112288,10,11.0
Carol,"Drama, Romance","An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.","Todd Haynes","Cate Blanchett, Rooney Mara, Sarah Paulson, Kyle Chandler",2015,0,7.2,77995,10,11.0
The Man Who Knew Infinity,"Biography, Drama","The story of the life and academic career of the pioneer Indian mathematician","Matt Brown","Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi",2015,0,7.2,29912,10,11.0
Spy,"Action, Comedy, Crime","A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer","Paul Feig","Melissa McCarthy, Rose Byrne, Jude Law, Jason Statham",2015,0,7.1,188017,10,11.0
The Intern,"Comedy, Drama","70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game","Nancy Meyers","Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm",2015,0,7.1,159582,10,11.0
Everest,"Action, Adventure, Drama","The story of New Zealand's Robert ""Rob"" Edwin Hall","Baltasar Kormákur","Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",2015,0,7.1,154647,10,11.0
The Lobster,"Comedy, Drama, Romance","In a dystopian near future","Yorgos Lanthimos","Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman",2015,0,7.1,121313,10,11.0
The Gift,"Mystery, Thriller","A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.","Joel Edgerton","Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman",2015,0,7.1,96688,10,11.0
Concussion,"Biography, Drama, Sport","In Pittsburgh","Peter Landesman","Will Smith, Alec Baldwin, Albert Brooks, David Morse",2015,0,7.1,61274,10,11.0
The Longest Ride,"Drama, Romance","The lives of a young couple intertwine with a much older man","George Tillman Jr.","Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston",2015,0,7.1,58421,10,11.0
Bone Tomahawk,"Adventure, Drama, Horror","Four men set out in the Wild West to rescue a group of captives from cannibalistic cave dwellers.","S. Craig Zahler","Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins",2015,0,7.1,47289,10,11.0
The Dressmaker,"Comedy, Drama","A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style","Jocelyn Moorhouse","Kate Winslet, Judy Davis, Liam Hemsworth, Hugo Weaving",2015,0,7.1,33352,10,11.0
Colonia,"Drama, Romance, Thriller","A young woman's desperate search for her abducted boyfriend that draws her into the infamous Colonia Dignidad","Florian Gallenberger","Emma Watson, Daniel Brühl, Michael Nyqvist, Richenda Carey",2015,0,7.1,30074,10,11.0
Jurassic World,"Action, Adventure, Sci-Fi","A new theme park","Colin Trevorrow","Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer",2015,0,7.0,455169,10,11.0
Cinderella,"Drama, Family, Fantasy","When her father unexpectedly passes away","Kenneth Branagh","Lily James, Cate Blanchett, Richard Madden, Helena Bonham Carter",2015,0,7.0,117018,10,11.0
The Danish Girl,"Biography, Drama, Romance","A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.","Tom Hooper","Eddie Redmayne, Alicia Vikander, Amber Heard, Ben Whishaw",2015,0,7.0,110773,10,11.0
Legend,"Biography, Crime, Drama","Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.","Brian Helgeland","Tom Hardy, Emily Browning, Taron Egerton, Paul Anderson",2015,0,7.0,108836,10,11.0
Green Room,"Crime, Horror, Thriller","A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.","Jeremy Saulnier","Anton Yelchin, Imogen Poots, Alia Shawkat, Patrick Stewart",2015,0,7.0,62885,10,11.0
Demolition,"Comedy, Drama","A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son","Jean-Marc Vallée","Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis",2015,0,7.0,58720,10,11.0
Chappie,"Action, Crime, Drama","In the near future","Neill Blomkamp","Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver",2015,0,6.9,188769,10,11.0
Black Mass,"Biography, Crime, Drama","The true story of Whitey Bulger","Scott Cooper","Johnny Depp, Benedict Cumberbatch, Dakota Johnson, Joel Edgerton",2015,0,6.9,135706,10,11.0
